,tweet_id,is_retweet,time,text,replies,retweets,likes
233,1253462554803920902,False,2020-04-23 16:15:35,"Congressman Bill Johnson (@JohnsonLeads) is an incredible fighter for the Great State of Ohio! He’s a proud Veteran and a hard worker who Cares for our Veterans, Supports Small Business, and is Strong on the Border and Second Amendment....",1674,9286,40697
234,1253440435600556032,True,2020-04-23 14:47:42,LIVE: Press Briefing with Coronavirus Task Force https://www.pscp.tv/w/cXCy_jFxTFFHVnJ5UkFKRUp8MW5BSkVkekFqZVhHTPNsXX1UYy0n3c9bh4tRRdLr0dgjTj78Z3ZSC9mf7WMQ …,7542,6232,21697
235,1253426762928668678,False,2020-04-23 13:53:22,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,18379,13469,100569
236,1253341575280656385,False,2020-04-23 08:14:52,https://www.whitehouse.gov/articles/with-excess-national-supply-exchanges-will-allow-u-s-hospitals-to-continue-meeting-ventilator-demand/ …,6102,9213,36963
237,1253341461401096193,False,2020-04-23 08:14:25,https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-honoring-commitment-protect-american-workers-temporarily-pausing-immigration/ …,5750,11584,47591
238,1253341318329315328,False,2020-04-23 08:13:50,https://www.foxnews.com/politics/trump-says-thunderbirds-blue-angels-will-do-flyovers-to-honor-medical-workers …,10330,19492,89099
239,1253297383414390788,False,2020-04-23 05:19:16,Fully signed and ready to go! https://twitter.com/realDonaldTrump/status/1252418369170501639 …,11387,19389,89270
240,1252547765332324352,True,2020-04-21 03:40:33,"It is amazing that I became President of the United States with such a totally corrupt and dishonest Lamestream Media going after me all day, and all night. Either I’m really good, far better than the Fake News wants to admit, or they don’t have nearly the power as once thought!",63804,62898,341879
241,1252556676818968576,True,2020-04-21 04:15:57,"96% Approval Rating in the Republican Party. Thank you! This must also mean that, most importantly, we are doing a good (great) job in the handling of the Pandemic.",39741,35699,216818
242,1253296736589807619,False,2020-04-23 05:16:41,Please study this closely. We saved many lives with our fast action on CoronaVirus! https://twitter.com/realDonaldTrump/status/1252046878314770432 …,12990,25440,83716
243,1253083035383279618,True,2020-04-22 15:07:31,Harvard University says President @realDonaldTrump is RIGHT that it would not have been appropriate for them to receive funds meant for struggling small businesses! pic.twitter.com/bQS1TqoCJL,1423,6357,24278
244,1253296096165670914,False,2020-04-23 05:14:09,"We did it once, we will quickly do it a second time! https://twitter.com/DonaldJTrumpJr/status/1253084269347561474 …",12628,25100,128941
245,1253091763260141571,True,2020-04-22 15:42:12,President @realDonaldTrump announced that the @BlueAngels & @AFThunderbirds will be performing air shows across America in the weeks ahead to pay tribute to health care workers! pic.twitter.com/fRr5B5q1TN,1282,5620,22855
246,1253092819104862208,True,2020-04-22 15:46:24,"President @realDonaldTrump just signed a proclamation temporarily suspending immigration into the United States.

This will ensure unemployed Americans will be FIRST in line for jobs as our economy re-opens and preserve our healthcare resources for American patients.",1763,7265,32318
247,1253102278971666437,True,2020-04-22 16:23:59,President @realDonaldTrump is suspending new immigrant visas to put American communities and workers FIRST as we move toward safely reopening the economy. pic.twitter.com/OkYqOPtN8Y,2516,7634,33303
248,1253295683836219393,False,2020-04-23 05:12:30,Thank you to Harvard and all others! https://twitter.com/CLewandowski_/status/1253105147309445120 …,1999,8851,46590
249,1253107830560886785,True,2020-04-22 16:46:03,"“We are determined to protect our African American, Hispanic American, and minority workers who have been hit so hard by this hidden enemy.” – @realDonaldTrump pic.twitter.com/e452eaIvSs",1376,5251,21250
250,1253295028509835264,False,2020-04-23 05:09:54,.@foxandfriends  We now have many Ventilators to spare. Thank you to all! https://twitter.com/Mike_Pence/status/1253123932280041473 …,2758,8078,37793
251,1253139952226971649,True,2020-04-22 18:53:41,"""As President, I am absolutely determined to deliver a great future for Americans of every race, religion, color, and creed."" 

— President @realDonaldTrump pic.twitter.com/QvW4a3YhPh",8371,14203,63381
252,1253083372038963200,True,2020-04-22 15:08:51,LIVE: Press Briefing with Coronavirus Task Force https://www.pscp.tv/w/cW9mczFxTFFHVnJ5UkFKRUp8MXlOR2FRdmRFQlZHaqb-eSUeB0JwOEDRMRMxlSJV13xHBZ9RUeXOePGyOAnQ …,9863,6882,25032
253,1253064464053739525,False,2020-04-22 13:53:43,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,20472,15841,121870
254,1252991946320015360,True,2020-04-22 09:05:34,LIVE: POTUS & FLOTUS Participate in Tree Planting Ceremony https://www.pscp.tv/w/cW8RTjFxTFFHVnJ5UkFKRUp8MXlOR2FRdmxNanJHagaOSBysES3oY0xl7zPyOYOWx5UleN7NCZmg2E2pq8Zr …,5334,8869,34661
255,1252934447487385600,True,2020-04-22 05:17:05,pic.twitter.com/WP3pKEiBhU,3117,12685,40189
256,1252964659960971265,False,2020-04-22 07:17:08,CDC Director was totally misquoted by Fake News @CNN on Covid 19. He will be putting out a statement.,18811,26191,115794
257,1252964030253318147,False,2020-04-22 07:14:38,"Another FALSE ad by the Do Nothing Democrats. Almost all of their ads are False or Misleading, and the Fake News loves it! https://twitter.com/Nvr4Get91101/status/1252933350693703683 …",7987,16557,56754
258,1252960830255173634,False,2020-04-22 07:01:55,Sleepy Joe thought this was OK. Not me! https://twitter.com/HeshmatAlavi/status/1252934810504495105 …,8690,25201,88520
259,1252932181447630848,False,2020-04-22 05:08:05,I have instructed the United States Navy to shoot down and destroy any and all Iranian gunboats if they harass our ships at sea.,69679,88902,454115
260,1252928613743235072,False,2020-04-22 04:53:54,"States are safely coming back. Our Country is starting to OPEN FOR BUSINESS again. Special care is, and always will be, given to our beloved seniors (except me!). Their lives will be better than ever...WE LOVE YOU ALL!",40734,45601,267439
261,1252915913835364353,False,2020-04-22 04:03:26,"Happy Birthday to the great Cindy Adams of the New York Post. Cindy is 90, but looks 39 to me. She is going strong!",4783,13122,96510
262,1252915116363874305,False,2020-04-22 04:00:16,"I will be signing my Executive Order prohibiting immigration into our Country today. In the meantime, even without this order, our Southern Border, aided substantially by the 170 miles of new Border Wall & 27,000 Mexican soldiers, is very tight - including for human trafficking!",16386,36543,174955
263,1252912612821667840,False,2020-04-22 03:50:19,“Economic impact of Covid-19.” @foxandfriends Very interesting analysis. Light at the end of the tunnel. Thank you!,6151,14468,75463
264,1252812895898877954,True,2020-04-21 21:14:05,“Memorandum on Providing Continued Federal Support for Governors’ Use of the National Guard to Respond to COVID-19 and to Facilitate Economic Recovery” https://www.whitehouse.gov/presidential-actions/memorandum-providing-continued-federal-support-governors-use-national-guard-respond-covid-19-facilitate-economic-recovery/ …,911,6915,24438
265,1252812540607959045,True,2020-04-21 21:12:40,"With Excess National Supply, Exchanges Will Allow U.S. Hospitals to Continue Meeting Ventilator Demand via @WhiteHouseCEA @TomPhilipson45.... https://www.whitehouse.gov/articles/with-excess-national-supply-exchanges-will-allow-u-s-hospitals-to-continue-meeting-ventilator-demand/ …",851,5611,21557
266,1252758708381196289,True,2020-04-21 17:38:45,Had a great meeting w/ @realDonaldTrump today @WhiteHouse to discuss the ongoing response to COVID-19. Grateful for the phenomenal efforts & results of the President & his team delivering for NY & LI. TEAMWORK! pic.twitter.com/niWMYVTFmU,1362,6717,26736
267,1252046878314770432,True,2020-04-19 18:30:12,"BRILLIANT, A MUST WATCH! @RepDanCrenshaw pic.twitter.com/W6pGsJQ2ua",40112,93898,248815
268,1251477251318845440,True,2020-04-18 04:46:42,pic.twitter.com/4F550CRmQT,7131,16965,75105
269,1252803444844494854,False,2020-04-21 20:36:31,Harvard should give back the money now. Their whole “endowment” system should be looked at! https://twitter.com/Yamiche/status/1252719333148692480 …,10765,29301,117882
270,1252736886570979329,True,2020-04-21 16:12:03,"President Trump: ""I want Harvard to pay the money back, okay? If they won't do that, then we won't do something else."" pic.twitter.com/CZV6ibUiQG",3317,10378,40693
271,1252750734459895809,True,2020-04-21 17:07:04,"”The New York Metropolitan area has been the epicenter of the outbreak here in America and the Federal government has spared no expense or resource to get New Yorkers the care they need and the care they deserve.”

We are with you, New York! pic.twitter.com/BLSs60rmcH",3122,7344,30515
272,1252747406615236608,True,2020-04-21 16:53:51,"Earlier today, President @realDonaldTrump met with Governor Cuomo to discuss his statewide testing strategy. pic.twitter.com/LCVETkIN0p",1393,5404,24668
273,1252730730528079872,True,2020-04-21 15:47:35,The bill passed in the Senate today will provide an additional $310 billion for the Paycheck Protection Program! pic.twitter.com/naxt5dq0DT,1554,7307,30940
274,1252697006562250752,False,2020-04-21 13:33:35,"Great new book just out by the Former Director of Ice, Tom Homan: “Defend the Border and Save Lives: Solving Our Most Important Humanitarian and Security Crisis.” Great guy, get your copy today! pic.twitter.com/zgaQBHoSp9",8042,15041,60173
275,1252688538069618689,False,2020-04-21 12:59:55,I will be having a White House Press Conference today at 5:30 P.M. Thank you!,19011,17946,126371
276,1252640539574448128,False,2020-04-21 09:49:12,"....to State/Local Governments for lost revenues from COVID 19, much needed Infrastructure Investments for Bridges, Tunnels, Broadband, Tax Incentives for Restaurants, Entertainment, Sports, and Payroll Tax Cuts to increase Economic Growth.",4983,13596,61660
277,1252640538647506947,False,2020-04-21 09:49:12,"I urge the Senate and House to pass the Paycheck Protection Program and Health Care Enhancement Act with additional funding for PPP, Hospitals, and Testing. After I sign this Bill, we will begin discussions on the next Legislative Initiative with fiscal relief....",9186,25446,116976
278,1252455721666351104,True,2020-04-20 21:34:48,How apropos that the Witch is behind the Witch Hunt. https://twitter.com/GreggJarrett/status/1251651450482176000 …,4131,11339,34150
279,1252276645076975617,True,2020-04-20 09:43:13,"The States need to step up their own testing and take responsibility and if they can't, perhaps the politicians in those States needs to be replaced?",4245,8852,33736
280,1252260074782887941,False,2020-04-20 08:37:22,"... “Testing, Testing, Testing,” again playing a very dangerous political game. States, not the Federal Government, should be doing the Testing - But we will work with the Governors and get it done. This is easy compared to the fast production of thousands of complex Ventilators!",18804,21779,97793
281,1252260073839177728,False,2020-04-20 08:37:22,"Last month all you heard from the Radical Left, Do Nothing Democrats was, “Ventilators, Ventilators, Ventilators.” They screamed it loud & clear, & thought they had us cold, even though it was the State’s task. But everyone got their V’s, with many to spare. Now they scream....",23129,30521,140517
282,1252243673867313152,False,2020-04-20 07:32:12,"Received a very nice call from @GovTimWalz of Minnesota. We are working closely on getting him all he needs, and fast. Good things happening!",10646,18635,109871
283,1252002765708148736,True,2020-04-19 15:34:55,https://www.wsj.com/articles/trump-rewrites-the-book-on-emergencies-11587142872 …,3206,9719,32395
284,1252063611616444428,True,2020-04-19 19:36:41,"“Every person who leaves the hospital is a win and celebrated by our staff. We play ‘Here Comes the Sun’ over the loudspeaker each time. Today we heard the beloved Beatles song a lot, sounding sweeter each time. Including for 80+ year old Rita shown here.” https://www.instagram.com/p/B-0bl0gJ0pW/?igshid=djyexhtyk52a … pic.twitter.com/PgnrhhweJg",2090,10769,44241
285,1252235263327125506,False,2020-04-20 06:58:46,"Congratulations to all of my many friends at The Villages in Florida on having done so well, and with such great spirit, during these rather unusual times. So proud of everyone! Mark Morse & Gary Lester have really stepped up to the plate. Hope to see everyone soon.",6408,15789,86723
286,1252204786059018240,False,2020-04-20 04:57:40,pic.twitter.com/cU6gIdMgGi,54732,105965,394179
287,1252046878314770432,False,2020-04-19 18:30:12,"BRILLIANT, A MUST WATCH! @RepDanCrenshaw pic.twitter.com/W6pGsJQ2ua",40112,93898,248815
288,1252000214824529923,True,2020-04-19 15:24:46,LIVE: Press Briefing with Coronavirus Task Force https://www.pscp.tv/w/cWt1rjFxTFFHVnJ5UkFKRUp8MXlwS2RRT0JWVnJHVy44t__cQNkL5O102VgMexchxETOy-Ezpryhvy-U8PGd …,10560,8787,30834
289,1251967168771735555,False,2020-04-19 13:13:28,White House News Conference at 5:45. Thank you!,20795,17377,114404
290,1251958283503624192,False,2020-04-19 12:38:09,Thank you to my boy! https://twitter.com/DonaldJTrumpJr/status/1250040286274891776 …,16910,48548,147654
291,1251953233184149504,False,2020-04-19 12:18:05,"“On February 19th there was a Democratic Debate, in Las Vegas. Three words weren’t said: Virus, CoronaVirus, or COVID19. NEVER came up!” @BretBaier",16065,32082,110706
292,1251952575403958280,False,2020-04-19 12:15:28,Great book by @SenatorTimScott! https://twitter.com/realDonaldTrump/status/1250448126835675139 …,2655,9072,36437
293,1251952315826921480,False,2020-04-19 12:14:26,".@FoxNews “Dems say President Trump is trying to open the United States Economy too quickly”, but, if I took even a little more time, they would loudly chant that I am moving too slowly. Just political talking points for them. For me it’s about lives &  the future of our Country!",25944,37879,176794
294,1251190246894710788,True,2020-04-17 09:46:15,"Acting DNI @RichardGrenell is Succeeding, Angering Traitors @AmbassadorRice & @RepAdamSchiff https://www.newsmax.com/fred-fleitz/oversight-intelligence-dossier-steele/2020/04/17/id/963325/ … #Newsmax",1749,10038,27425
295,1251630041135550464,True,2020-04-18 14:53:50,I have known #LauraLoomer for years and said from day one that if she runs she will win...  @TheDemocrats are about to get a rude awakening. https://nypost.com/2020/04/18/republican-aoc-laura-loomer-gains-steam-in-congressional-run/ …,2387,13600,39306
296,1251817359687417858,True,2020-04-19 03:18:10,Hey-yo 2020!!! pic.twitter.com/2v7XMbuNdE,2948,9808,30707
297,1035168186877046785,True,2018-08-30 07:11:42,"Love @realDonaldTrump, keep up the fight for America !!! https://twitter.com/realDonaldTrump/status/661173906758352900 …",1094,6313,20814
298,1251522240438509568,True,2020-04-18 07:45:28,"While @realDonaldTrump believes the enemy is coronavirus, @SpeakerPelosi believes the enemy is Pres Trump. In order to defeat COVID-19, we must have a clear head & united, common purpose to confront and end this pandemic. #FundPPP pic.twitter.com/pp50vZ12aB",2500,8167,24547
299,1251267004385943553,True,2020-04-17 14:51:15,"Factoring in local conditions & partnering w/states, we must reopen our economy smartly & precisely & prevent a 2nd outbreak. Proud to be on @realDonaldTrump's bipartisan Opening Up America Again Congressional Group. Let's get the US economy reopened ASAP! https://www.foxnews.com/opinion/trump-reopening-america-road-map-lee-zeldin …",1520,5565,19827
300,1251232404100038656,False,2020-04-17 12:33:46,White House news conference today at 6:00 P.M. Eastern. Thank you!,23792,18352,105791
301,1251193712580968450,False,2020-04-17 10:00:01,"Cuomo ridiculously wanted “40 thousand Ventilators”. We gave him a small fraction of that number, and it was plenty. State should have had them in stockpile!",32302,26047,128630
302,1251186839983132673,False,2020-04-17 09:32:43,The States have to step up their TESTING!,40037,23634,140163
303,1251186179548033025,False,2020-04-17 09:30:05,"China has just announced a doubling in the number of their deaths from the Invisible Enemy. It is far higher than that and far higher than the U.S., not even close!",44689,61673,271492
304,1251185023459483653,False,2020-04-17 09:25:30,"Biden/Obama were a disaster in handling the H1N1 Swine Flu. Polling at the time showed disastrous approval numbers. 17,000 people died unnecessarily and through incompetence! Also, don’t forget their 5 Billion Dollar Obamacare website that should have cost close to nothing!",46997,31590,125196
305,1251181566740619265,False,2020-04-17 09:11:45,"....testing that you should be doing. We have given New York far more money, help and equipment than any other state, by far, & these great men & women who did the job never hear you say thanks. Your numbers are not good. Less talk and more action!",13465,21492,96804
306,1251181563506757632,False,2020-04-17 09:11:45,"Governor Cuomo should spend more time “doing” and less time “complaining”. Get out there and get the job done. Stop talking! We built you thousands of hospital beds that you didn’t need or use, gave large numbers of Ventilators that you should have had, and helped you with....",30450,32651,143451
307,1251169987110330372,False,2020-04-17 08:25:45,"LIBERATE VIRGINIA, and save your great 2nd Amendment. It is under siege!",51826,46887,196840
308,1251169217531056130,False,2020-04-17 08:22:41,LIBERATE MICHIGAN!,44970,42882,211691
309,1251168994066944003,False,2020-04-17 08:21:48,LIBERATE MINNESOTA!,30211,37141,175827
310,1251146022665048064,False,2020-04-17 06:50:31,"Today people started losing their jobs because of Crazy Nancy Pelosi, Cryin’ Chuck Schumer, and the Radical Left, Do Nothing Democrats, who should immediately come back to Washington and approve legislation to help families in America. End your ENDLESS VACATION!",33820,53330,193420
311,1251138465246449664,False,2020-04-17 06:20:29,"....in January and February, as the Virus spread globally? Why did the W.H.O. wait as long as it did to take decisive action? Lanhee Chen, Hoover Institution Fellow @FoxNews",13825,30171,120109
312,1251138462968922119,False,2020-04-17 06:20:29,Why did the W.H.O. Ignore an email from Taiwanese health officials in late December alerting them to the possibility that CoronaVirus could be transmitted between humans? Why did the W.H.O. make several claims about the CoronaVirus that ere either inaccurate or misleading....,43619,88676,314702
313,1250968694773211141,False,2020-04-16 19:05:53,THANK GOD FOR TRUCKERS! pic.twitter.com/PNLPAkhNUK,13566,45749,237787
314,1250928193755926531,False,2020-04-16 16:24:57,https://www.whitehouse.gov/openingamerica/ ,22675,36335,143573
315,1250907915587706880,True,2020-04-16 15:04:22,LIVE: Press Briefing with Coronavirus Task Force https://www.pscp.tv/w/cWd8ZjFxTFFHVnJ5UkFKRUp8MWdxeHZFWGFYZWdKQusAJeDK3RcGaK-5FgP5PCNXDW7J93AsutKNntoEqpxl …,6439,9249,31657
316,1250852583318736896,False,2020-04-16 11:24:30,"Crazy Nancy Pelosi deleted this from her Twitter account. She wanted everyone to pack into Chinatown long after I closed the BORDER TO CHINA. Based on her statement, she is responsible for many deaths. She’s an incompetent, third-rate politician! pic.twitter.com/uWNI7DCG3o",59529,99160,273148
317,1250851143363805185,False,2020-04-16 11:18:46,"Major News Conference tonight, the White House at 6:00 P.M. (Eastern), to explain Guidelines for OPENING UP AMERICA AGAIN!",26230,37973,179165
318,1250834265471954945,False,2020-04-16 10:11:42,Democrats are blocking additional funding for the popular Paycheck Protection Program. They are killing American small businesses. Stop playing politics Dems! Support Refilling PPP NOW – it is out of funds!,20478,47759,174343
319,1250779261595783168,False,2020-04-16 06:33:08,"Crazy “Nancy Pelosi, you are a weak person. You are a poor leader. You are the reason America hates career politicians, like yourself.” @seanhannity She is totally incompetent & controlled by the Radical Left, a weak and pathetic puppet. Come back to Washington and do your job!",64007,70165,295718
320,1250774109144875008,False,2020-04-16 06:12:40,".@OANN Poll “Gives President Trump a 52% Approval Rating in North Carolina, and a seven point lead over (Sleepy) Joe Biden. The President also helps other Republican Candidates, including @SenThomTillis, who has a 4% lead over his Democrat rival.”",22689,23749,109337
321,1250557027010707456,True,2020-04-15 15:50:04,The Federal government has ordered and shipped hundreds of millions of PPE items around the country. pic.twitter.com/bVD3SyuXas,12056,11042,48685
322,1250554200104284161,True,2020-04-15 15:38:50,"In 11 days, @GM sourced materials, transformed a manufacturing facility, and trained a workforce to build lifesaving ventilators in Kokomo, Indiana.

Watch the clip: pic.twitter.com/e7GY3YaUhz",3803,10199,40301
323,1250551289622208523,True,2020-04-15 15:27:16,"We are using every available authority to accelerate the development, study, and delivery of therapies. pic.twitter.com/GKbkUd0nxd",3596,9653,42367
324,1250547562379120647,True,2020-04-15 15:12:27,"To date, more than 3.3 million Coronavirus tests have been completed and 48 different tests have been authorized. pic.twitter.com/oShlHhPgTK",5515,9110,38308
325,1250526689702150153,False,2020-04-15 13:49:31,White House news conference today at 5:30 P.M. Eastern. Thank you!,23352,16437,122952
326,1250499831132573699,False,2020-04-15 12:02:47,"We are having very productive calls with the leaders of every sector of the economy who are all-in on getting America back to work, and soon. More to come! #MAGA",27665,34225,196355
327,1250450832937684992,False,2020-04-15 08:48:05,"My condolences to the Steinbrenner family, and the entire @Yankees Organization, on the passing of Hank Steinbrenner. He was a friend and will be missed greatly by all! https://twitter.com/Yankees/status/1250151661986811905 …",5469,11831,64386
328,1250448788386439168,False,2020-04-15 08:39:58,#ThanksForDelivering @UPS! https://twitter.com/UPS/status/1250219565356912641 …,7879,18553,90878
329,1250138786463449088,True,2020-04-14 12:08:07,"Hard at work in #NYC.

#USNavy Sailors provide care for trauma, emergency, and urgent care patients without regard to their #COVID19 status aboard #USNSComfort. Comfort is working with Javits New York Medical Station as an integrated system to relieve the city's medical system. pic.twitter.com/rv9RzTffgD",1337,7985,30750
330,1250448126835675139,False,2020-04-15 08:37:20,"Our GREAT Senator from South Carolina, @SenatorTimScott just released a fantastic new book, “OPPORTUNITY KNOCKS: How Hard Work, Community, and Business Can Improve Lives and End Poverty.” Get your copy today! pic.twitter.com/fmSYMijfgm",7800,14581,56414
331,1250067534050660358,True,2020-04-14 07:24:59,RT to tell Chuck Schumer and Nancy Pelosi to STOP blocking critical funding for small businesses. The Paycheck Protection Program is about to run out of money—millions of jobs are hanging in the balance. Congress MUST ACT!,7455,38869,68117
332,1250223610867986432,False,2020-04-14 17:45:11,“The Art of an Oil Deal” https://www.wsj.com/articles/the-art-of-an-oil-deal-11586819335 …,17625,20744,86448
333,1250194670031974400,True,2020-04-14 15:50:11,President @realDonaldTrump is halting funding of the World Health Organization while a review is conducted to assess WHO's role in mismanaging the Coronavirus outbreak. pic.twitter.com/jTrEf4WWj0,32181,30666,121433
334,1250203462555570176,False,2020-04-14 16:25:07,pic.twitter.com/KRxBA0OjpX,9867,16166,81170
335,1250172326920040449,False,2020-04-14 14:21:24,White House news conference today at 5:45 P.M. Eastern. Thank you!,27802,16786,128315
336,1250088893766078470,False,2020-04-14 08:49:52,My Administration is committed to protecting the Homeland from the scourge of narco-terrorists and traffickers seeking to destabilize the United States and our Hemisphere. Our military deployments in the Caribbean & Eastern Pacific will endure until these threats are neutralized! https://twitter.com/USCGPacificSW/status/1249761305084350465 …,16168,32041,114474
337,1250075668282576898,False,2020-04-14 07:57:19,"Tell the Democrat Governors that “Mutiny On The Bounty” was one of my all time favorite movies. A good old fashioned mutiny every now and then is an exciting and invigorating thing to watch, especially when the mutineers need so much from the Captain. Too easy!",71419,37808,161595
338,1250067500190089217,False,2020-04-14 07:24:51,"GET RID OF BALLOT HARVESTING, IT IS RAMPANT WITH FRAUD. THE USA MUST HAVE VOTER I.D., THE ONLY WAY TO GET AN HONEST COUNT!",43347,68788,285970
339,1250063051182747651,False,2020-04-14 07:07:11,"Cuomo’s been calling daily, even hourly, begging for everything, most of which should have been the state’s responsibility, such as new hospitals, beds, ventilators, etc. I got it all done for him, and everyone else, and now he seems to want Independence! That won’t happen!",56754,37906,196755
340,1250056263746162688,False,2020-04-14 06:40:12,The Democrats don’t want to approve more money for our great workers under the incredibly successful “Paycheck” plan. Replenish Account Now!,16339,31557,131651
341,1249888406127153155,False,2020-04-13 19:33:12,pic.twitter.com/DRVhpMCuAx,18367,23396,80736
342,1249886901320011786,False,2020-04-13 19:27:13,pic.twitter.com/ImJ7W5MACi,8287,19909,71166
343,1249882105406009345,False,2020-04-13 19:08:10,pic.twitter.com/NOAE5Q6QxH,14879,34170,135479
344,1249827680788381697,True,2020-04-13 15:31:54,"Media keep asking what the Trump Administration was doing in February to combat the coronavirus after restricting travel from China.

There's a helpful timeline for that! https://www.donaldjtrump.com/media/timeline-the-trump-administrations-decisive-actions-to-combat-the-coronavirus/ … pic.twitter.com/mVPrd2m8Z4",11523,21977,51690
345,1249858152578920449,False,2020-04-13 17:32:59,pic.twitter.com/6fEymjTjUM,28032,55243,160797
346,1249835980170891272,True,2020-04-13 16:04:53,"""We're very close to completing a plan to open our country."" pic.twitter.com/xnV4XxwnjL",11966,19020,85679
347,1249825891322081280,True,2020-04-13 15:24:47,"Over the weekend, the number of daily new infections remained flat.

Thanks to the efforts of every American, our strategies are working. pic.twitter.com/4hXoE09q49",4339,9937,42953
348,1249823397602832384,True,2020-04-13 15:14:53,President @realDonaldTrump offered his condolences to Americans across the south who just endured deadly tornadoes and severe weather. pic.twitter.com/BNqpPaj3FY,2632,9445,45053
349,1249816745516371971,True,2020-04-13 14:48:27,LIVE: Press Briefing with Coronavirus Task Force https://www.pscp.tv/w/cWOEKzFxTFFHVnJ5UkFKRUp8MXJtR1BBbW9ucWRKTuNwQoC2EEWTKwQWEZHA7iI2w3qIb6DHj_qVoTBbmyJt …,13945,9926,33618
350,1249808119217172489,False,2020-04-13 14:14:10,"My deepest sympathies go out to Frieda Chera and the family of the late, great, Stanley Chera, one of Manhattan’s most brilliant real estate minds. Stanley was charitable, kind, and a wonderful friend. He will be truly missed!",9695,17497,117847
351,1249797383132766215,False,2020-04-13 13:31:30,"First the Fake News Media said that it’s not fair for the President of the United States to be giving news conferences, but it is the only way I can reach the American People, as seen in the below poll. pic.twitter.com/xP2rqjqtaf",23967,28456,117392
352,1249782050871300096,False,2020-04-13 12:30:35,White House news conference today at 5:00 P.M. Eastern. Thank you!,26171,21218,143750
353,1249712413219397632,False,2020-04-13 07:53:52,"....It is the decision of the President, and for many good reasons. With that being said, the Administration and I are working closely with the Governors, and this will continue. A decision by me, in conjunction with the Governors and input from others, will be made shortly!",30110,25255,113120
354,1249712404260421633,False,2020-04-13 07:53:50,"For the purpose of creating conflict and confusion, some in the Fake News Media are saying that it is the Governors decision to open up the states, not that of the President of the United States & the Federal Government. Let it be fully understood that this is incorrect....",47204,36269,159625
355,1249691642975727616,False,2020-04-13 06:31:20,"....disaster, the Energy Industry will be strong again, far faster than currently anticipated. Thank you to all of those who worked with me on getting this very big business back on track, in particular Russia and Saudi Arabia.",7130,17148,84382
356,1249691637040795654,False,2020-04-13 06:31:19,"Having been involved in the negotiations, to put it mildly, the number that OPEC+ is looking to cut is 20 Million Barrels a day, not the 10 Million that is generally being reported. If anything near this happens, and the World gets back to business from the Covid 19.....",9562,23510,112920
357,1249519742093864961,False,2020-04-12 19:08:16,"The @nytimes story is a Fake, just like the “paper” itself. I was criticized for moving too fast when I issued the China Ban, long before most others wanted to do so. @SecAzar told me nothing until later, and Peter Navarro memo was same as Ban (see his statements). Fake News!",28061,29664,126844
358,1249506799532867585,False,2020-04-12 18:16:50,"I am working hard to expose the corruption and dishonesty in the Lamestream Media. That part is easy, the hard part is WHY?",81366,74313,398478
359,1247139505590751234,True,2020-04-06 05:30:03,US House hopeful Mowers raised $354K in first quarter; campaign says it’s a primary record for a GOP candidate in NH. We need to win NH for ⁦@realDonaldTrump⁩ and this seat is part of the path back to the Majority in Congress.  Big Numbers! https://www.wmur.com/article/us-house-hopeful-mowers-raised-dollar354k-in-first-quarter-campaign-says-its-a-primary-record-for-a-gop-candidate-in-nh/32046398 …,1954,11771,40229
